"","x"
"4170","MRPS16"
"4171","DNAJC9-AS1"
"4172","FAM149B1"
"4173","PPP3CB-AS1"
"4174","USP54"
"4175","PPP3CB"
"4176","ANXA7"
"4177","DNAJC9"
"4178","ZSWIM8-AS1"
"4179","SYNPO2L"
"4180","CHCHD1"
"4181","SEC24C"
"4182","BMS1P4"
"4183","AGAP5"
"4184","GLUD1P3"
"4185","NDST2"
"4186","ZSWIM8"
"4187","MYOZ1"
"4188","CAMK2G"
"4189","FUT11"
"4190","PLAU"
"4191","C10orf55"
"4192","AP3M1"
"4193","VCL"
"4194","ADK"
"4195","LOC102723439"
"4196","KAT6B"
"4197","LOC101929165"
"4198","DUPD1"
"4199","VDAC2"
"4200","COMTD1"
"4201","DUSP13"
"4202","SAMD8"
"4203","ZNF503-AS1"
"4204","ZNF503"
"4205","LOC101929234"
"4206","C10orf11"
"4207","ZNF503-AS2"
"4208","MIR606"
"4209","LOC105378367"
"4210","KCNMA1"
"4211","KCNMA1-AS1"
"4212","KCNMA1-AS2"
"4213","KCNMA1-AS3"
"4214","DLG5"
"4215","LINC00595"
"4216","POLR3A"
"4217","LINC00856"
"4218","DLG5-AS1"
"4219","RPS24"
"4220","ZMIZ1-AS1"
"4221","TOLLIP"
"4222","BRSK2"
"4223","MOB2"
"4224","TOLLIP-AS1"
"4225","TRPM5"
"4226","IGF2-AS"
"4227","CTSD"
"4228","ASCL2"
"4229","MRPL23"
"4230","KRTAP5-4"
"4231","TSPAN32"
"4232","MIR483"
"4233","TNNI2"
"4234","C11orf21"
"4235","KCNQ1-AS1"
"4236","MIR4686"
"4237","KRTAP5-2"
"4238","H19"
"4239","KCNQ1"
"4240","MIR7847"
"4241","SYT8"
"4242","SNORD131"
"4243","KRTAP5-AS1"
"4244","KRTAP5-1"
"4245","KRTAP5-3"
"4246","CD81"
"4247","CD81-AS1"
"4248","MRPL23-AS1"
"4249","INS-IGF2"
"4250","LINC01150"
"4251","IGF2"
"4252","TSSC4"
"4253","KCNQ1OT1"
"4254","FAM99B"
"4255","LSP1"
"4256","KRTAP5-6"
"4257","KRTAP5-5"
"4258","DUSP8"
"4259","MIR4298"
"4260","LINC01219"
"4261","TNNT3"
"4262","FAM99A"
"4263","IFITM10"
"4264","HOTS"
"4265","TH"
"4266","INS"
"4267","MIR675"
"4268","PHLDA2"
"4269","NAP1L4"
"4270","SLC22A18"
"4271","SLC22A18AS"
"4272","KCNQ1DN"
"4273","CDKN1C"
"4274","CARS"
"4275","SNORA54"
"4276","TSSC2"
"4277","ZNF195"
"4278","OR7E12P"
"4279","MRGPRE"
"4280","MRGPRG-AS1"
"4281","MRGPRG"
"4282","OSBPL5"
"4283","LOC101927708"
"4284","NUP98"
"4285","ART1"
"4286","TRPC2"
"4287","ART5"
"4288","CHRNA10"
"4289","RHOG"
"4290","PGAP2"
"4291","MIR4687"
"4292","STIM1"
"4293","RRM1"
"4294","LOC100506082"
"4295","OR52K1"
"4296","OR52B4"
"4297","OR52M1"
"4298","OR52K2"
"4299","TRIM21"
"4300","OR52I2"
"4301","C11orf40"
"4302","OR51E1"
"4303","OR51D1"
"4304","TRIM68"
"4305","OR52I1"
"4306","OR51F1"
"4307","OR52R1"
"4308","OR51E2"
"4309","OR51S1"
"4310","OR51F2"
"4311","OR51G2"
"4312","OR51A7"
"4313","OR51A2"
"4314","OR51G1"
"4315","OR51T1"
"4316","OR51A4"
"4317","OR51L1"
"4318","MMP26"
"4319","OR52J3"
"4320","OR52E2"
"4321","OR52A5"
"4322","HBG2"
"4323","HBD"
"4324","OR52A1"
"4325","HBBP1"
"4326","HBB"
"4327","HBG1"
"4328","BGLT3"
"4329","OR51V1"
"4330","OR51Q1"
"4331","OR51B4"
"4332","HBE1"
"4333","OR51B5"
"4334","OR51I2"
"4335","OR51M1"
"4336","OR51B6"
"4337","OR51B2"
"4338","OR51I1"
"4339","OR52D1"
"4340","UBQLN3"
"4341","UBQLNL"
"4342","TRIM6"
"4343","TRIM34"
"4344","OLFM5P"
"4345","TRIM22"
"4346","TRIM5"
"4347","TRIM6-TRIM34"
"4348","OR52B6"
"4349","OR52H1"
"4350","OR56B1"
"4351","OR52N4"
"4352","OR52N5"
"4353","OR52N1"
"4354","OR52N2"
"4355","OR56A3"
"4356","OR52E4"
"4357","OR56A5"
"4358","OR52E6"
"4359","OR52E8"
"4360","OR56A1"
"4361","OR52L1"
"4362","OR56A4"
"4363","OR52B2"
"4364","OR56B4"
"4365","OR52W1"
"4366","FAM160A2"
"4367","C11orf42"
"4368","CCKBR"
"4369","CNGA4"
"4370","PRKCDBP"
"4371","SMPD1"
"4372","HPX"
"4373","TRIM3"
"4374","APBB1"
"4375","TIMM10B"
"4376","ARFIP2"
"4377","MRPL17"
"4378","DNHD1"
"4379","TPP1"
"4380","ILK"
"4381","RRP8"
"4382","DCHS1"
"4383","TAF10"
"4384","GVINP1"
"4385","OR2AG2"
"4386","OR6A2"
"4387","OR2AG1"
"4388","OR10A2"
"4389","ZNF215"
"4390","OR10A5"
"4391","OR2D2"
"4392","OR10A4"
"4393","OR2D3"
"4394","ZNF214"
"4395","NLRP14"
"4396","RBMXL2"
"4397","MIR302E"
"4398","SYT9"
"4399","LOC100506258"
"4400","OLFML1"
"4401","PPFIBP2"
"4402","CYB5R2"
"4403","OVCH2"
"4404","OR5P3"
"4405","OR5P2"
"4406","OR5E1P"
"4407","LOC283299"
"4408","NLRP10"
"4409","OR10A3"
"4410","OR10A6"
"4411","EIF3F"
"4412","CASC23"
"4413","TUB-AS1"
"4414","RIC3"
"4415","TUB"
"4416","LMO1"
"4417","STK33"
"4418","TRIM66"
"4419","SNORA3B"
"4420","SNORA3A"
"4421","RPL27A"
"4422","ST5"
"4423","LOC102724784"
"4424","C11orf16"
"4425","AKIP1"
"4426","ASCL3"
"4427","TMEM9B-AS1"
"4428","KRT8P41"
"4429","MIR5691"
"4430","NRIP3"
"4431","TMEM9B"
"4432","SCUBE2"
"4433","DENND5A"
"4434","IPO7"
"4435","TMEM41B"
"4436","ZNF143"
"4437","WEE1"
"4438","SNORA23"
"4439","LOC644656"
"4440","LOC101928008"
"4441","SBF2-AS1"
"4442","SBF2"
"4443","SWAP70"
"4444","LOC440028"
"4445","MRVI1-AS1"
"4446","RNF141"
"4447","MTRNR2L8"
"4448","ADM"
"4449","CAND1.11"
"4450","AMPD3"
"4451","MIR4485"
"4452","LYVE1"
"4453","MRVI1"
"4454","CTR9"
"4455","SNORD97"
"4456","ZBED5-AS1"
"4457","EIF4G2"
"4458","ZBED5"
"4459","LOC101928053"
"4460","GALNT18"
"4461","CSNK2A3"
"4462","USP47"
"4463","MIR4299"
"4464","MIR8070"
"4465","DKK3"
"4466","LOC105376554"
"4467","MICAL2"
"4468","MIR6124"
"4469","MICALCL"
"4470","PARVA"
"4471","TEAD1"
"4472","RASSF10"
"4473","LINC00958"
"4474","ARNTL"
"4475","BTBD10"
"4476","PTH"
"4477","FAR1"
"4478","LOC101928132"
"4479","SPON1"
"4480","RRAS2"
"4481","PSMA1"
"4482","PDE3B"
"4483","COPB1"
"4484","ZDHHC13"
"4485","E2F8"
"4486","CSRP3"
"4487","NAV2"
"4488","NAV2-AS5"
"4489","LOC100126784"
"4490","MIR4486"
"4491","NAV2-AS4"
"4492","MIR4694"
"4493","DBX1"
"4494","NAV2-AS2"
"4495","HTATIP2"
"4496","PRMT3"
"4497","NELL1"
"4498","ANO5"
"4499","SLC17A6"
"4500","GAS2"
"4501","LINC01495"
"4502","FANCF"
"4503","SVIP"
"4504","CCDC179"
"4505","MIR8054"
"4506","LUZP2"
"4507","ANO3"
"4508","LOC105376599"
"4509","MUC15"
"4510","SLC5A12"
"4511","BBOX1-AS1"
"4512","FIBIN"
"4513","BBOX1"
"4514","CCDC34"
"4515","LGR4"
"4516","LOC105376671"
"4517","LIN7C"
"4518","MIR8087"
"4519","BDNF-AS"
"4520","BDNF"
"4521","LINC00678"
"4522","METTL15"
"4523","MIR610"
"4524","KIF18A"
"4525","MIR8068"
"4526","LINC01616"
"4527","KCNA4"
"4528","FSHB"
"4529","MPPED2"
"4530","ARL14EP"
"4531","DCDC5"
"4532","DCDC1"
"4533","DNAJC24"
"4534","IMMP1L"
"4535","ELP4"
"4536","PAX6"
"4537","PAUPAR"
"4538","DKFZp686K1684"
"4539","LOC100506675"
"4540","SNORA88"
"4541","RCN1"
"4542","WT1"
"4543","WT1-AS"
"4544","EIF3M"
"4545","CCDC73"
"4546","PRRG4"
"4547","QSER1"
"4548","DEPDC7"
"4549","TCP11L1"
"4550","LINC00294"
"4551","CSTF3"
"4552","CSTF3-AS1"
"4553","HIPK3"
"4554","KIAA1549L"
"4555","FBXO3"
"4556","C11orf91"
"4557","CD59"
"4558","FBXO3-AS1"
"4559","LMO2"
"4560","CAPRIN1"
"4561","NAT10"
"4562","ABTB2"
"4563","CAT"
"4564","ELF5"
"4565","EHF"
"4566","APIP"
"4567","PDHX"
"4568","MIR1343"
"4569","CD44"
"4570","LOC100507144"
"4571","SLC1A2"
"4572","PAMR1"
"4573","FJX1"
"4574","TRIM44"
"4575","MIR3973"
"4576","LDLRAD3"
"4577","LOC101928510"
"4578","COMMD9"
"4579","PRR5L"
"4580","TRAF6"
"4581","RAG1"
"4582","RAG2"
"4583","C11orf74"
"4584","LOC105376633"
"4585","LINC01493"
"4586","LOC103312105"
"4587","LRRC4C"
"4588","LINC01499"
"4589","LOC101928591"
"4590","LOC100507205"
"4591","HNRNPKP3"
"4592","API5"
"4593","TTC17"
"4594","CHST1"
"4595","LOC100507384"
"4596","MIR7154"
"4597","DKFZp779M0652"
"4598","CRY2"
"4599","PEX16"
"4600","SLC35C1"
"4601","C11orf94"
"4602","MAPK8IP1"
"4603","LARGE2"
"4604","PHF21A"
"4605","LOC101928894"
"4606","CREB3L1"
"4607","DGKZ"
"4608","MDK"
"4609","CHRM4"
"4610","MIR3160-2"
"4611","MIR3160-1"
"4612","AMBRA1"
"4613","MIR4688"
"4614","OR5AS1"
"4615","OR5A1"
"4616","OR4D6"
"4617","OR4D10"
"4618","OR4D11"
"4619","OSBP"
"4620","MIR3162"
"4621","STX3"
"4622","OR10V1"
"4623","PATL1"
"4624","OR4D9"
"4625","OR10V2P"
"4626","TCN1"
"4627","MRPL16"
"4628","GIF"
"4629","OOSP1"
"4630","MIR6503"
"4631","OOSP2"
"4632","MS4A2"
"4633","MS4A3"
"4634","MS4A6A"
"4635","MS4A4A"
"4636","MS4A13"
"4637","MS4A1"
"4638","MS4A14"
"4639","MS4A7"
"4640","MS4A5"
"4641","MS4A12"
"4642","MS4A6E"
"4643","LINC00301"
"4644","MS4A8"
"4645","MS4A18"
"4646","CD6"
"4647","TMEM109"
"4648","PRPF19"
"4649","PTGDR2"
"4650","SLC15A3"
"4651","MS4A10"
"4652","CCDC86"
"4653","MS4A15"
"4654","TMEM132A"
"4655","ZP1"
"4656","CD5"
"4657","CYB561A3"
"4658","TKFC"
"4659","PGA4"
"4660","TMEM138"
"4661","VPS37C"
"4662","VWCE"
"4663","PGA3"
"4664","DDB1"
"4665","PGA5"
"4666","RPLP0P2"
"4667","TMEM216"
"4668","SDHAF2"
"4669","LRRC10B"
"4670","DAGLA"
"4671","LOC101927495"
"4672","PPP1R32"
"4673","MIR4488"
"4674","CPSF7"
"4675","SYT7"
"4676","CHKA"
"4677","NDUFS8"
"4678","MIR6753"
"4679","TCIRG1"
"4680","ALDH3B1"
"4681","MIR7113"
"4682","UNC93B1"
"4683","MIR4691"
"4684","C11orf24"
"4685","KMT5B"
"4686","LRP5"
"4687","PPP6R3"
"4688","GAL"
"4689","CPT1A"
"4690","TESMIN"
"4691","IGHMBP2"
"4692","MRPL21"
"4693","MRGPRD"
"4694","MRGPRF-AS1"
"4695","MYEOV"
"4696","LOC102724265"
"4697","TPCN2"
"4698","MIR3164"
"4699","MRGPRF"
"4700","LOC338694"
"4701","FGF4"
"4702","LINC01488"
"4703","ORAOV1"
"4704","CCND1"
"4705","FGF19"
"4706","ANO1"
"4707","ANO1-AS2"
"4708","LOC101928443"
"4709","FGF3"
"4710","SHANK2-AS3"
"4711","MIR548K"
"4712","SHANK2-AS1"
"4713","CTTN"
"4714","PPFIA1"
"4715","FADD"
"4716","MIR3664"
"4717","SHANK2"
"4718","MIR6754"
"4719","NADSYN1"
"4720","FLJ42102"
"4721","DHCR7"
"4722","KRTAP5-10"
"4723","KRTAP5-7"
"4724","KRTAP5-11"
"4725","KRTAP5-9"
"4726","KRTAP5-8"
"4727","FAM86C1"
"4728","ALG1L9P"
"4729","DEFB108B"
"4730","ZNF705E"
"4731","LOC100133315"
"4732","RNF121"
"4733","LOC100129216"
"4734","LAMTOR1"
"4735","FOLR1"
"4736","FOLR3"
"4737","IL18BP"
"4738","LRTOMT"
"4739","LOC100128494"
"4740","ANAPC15"
"4741","FOLR2"
"4742","MIR3165"
"4743","NUMA1"
"4744","CLPB"
"4745","INPPL1"
"4746","PHOX2A"
"4747","LINC01537"
"4748","PDE2A"
"4749","STARD10"
"4750","ARAP1"
"4751","MIR139"
"4752","FCHSD2"
"4753","ATG16L2"
"4754","MIR4692"
"4755","P2RY2"
"4756","P2RY6"
"4757","RELT"
"4758","ARHGEF17"
"4759","PLEKHB1"
"4760","FAM168A"
"4761","RAB6A"
"4762","MRPL48"
"4763","PAAF1"
"4764","COA4"
"4765","DNAJB13"
"4766","UCP2"
"4767","C2CD3"
"4768","UCP3"
"4769","LOC101928580"
"4770","P4HA3"
"4771","PPME1"
"4772","PGM2L1"
"4773","MIR548AL"
"4774","KCNE3"
"4775","LOC100287896"
"4776","LIPT2"
"4777","POLD3"
"4778","CHRDL2"
"4779","XRRA1"
"4780","MIR4696"
"4781","RNF169"
"4782","SPCS2"
"4783","NEU3"
"4784","OR2AT4"
"4785","SNORD15B"
"4786","MIR326"
"4787","SLCO2B1"
"4788","RPS3"
"4789","SNORD15A"
"4790","TPBGL"
"4791","KLHL35"
"4792","ARRB1"
"4793","MAP6"
"4794","SERPINH1"
"4795","GDPD5"
"4796","DGAT2"
"4797","LOC283214"
"4798","MOGAT2"
"4799","UVRAG"
"4800","LOC100506113"
"4801","WNT11"
"4802","LOC100506127"
"4803","THAP12"
"4804","EMSY"
"4805","LRRC32"
"4806","GUCY2EP"
"4807","TSKU"
"4808","LOC101928837"
"4809","ACER3"
"4810","B3GNT6"
"4811","MYO7A"
"4812","CAPN5"
"4813","OMP"
"4814","GDPD4"
"4815","PAK1"
"4816","AQP11"
"4817","CLNS1A"
"4818","LOC646029"
"4819","INTS4"
"4820","AAMDC"
"4821","RSF1"
"4822","NDUFC2-KCTD14"
"4823","KCTD14"
"4824","ALG8"
"4825","KCTD21-AS1"
"4826","KCTD21"
"4827","THRSP"
"4828","USP35"
"4829","NDUFC2"
"4830","CALCA"
"4831","SLC6A5"
"4832","MIR670"
"4833","MIR129-2"
"4834","MIR670HG"
"4835","HSD17B12"
"4836","SYT13"
"4837","PRDM11"
"4838","LOC101928812"
"4839","LOC399886"
"4840","HARBI1"
"4841","ATG13"
"4842","CKAP5"
"4843","ARHGAP1"
"4844","ZNF408"
"4845","F2"
"4846","LRP4"
"4847","SNORD67"
"4848","C11orf49"
"4849","MIR5582"
"4850","LRP4-AS1"
"4851","DDB2"
"4852","MIR6745"
"4853","NR1H3"
"4854","MYBPC3"
"4855","LOC101928943"
"4856","ARFGAP2"
"4857","PACSIN3"
"4858","MADD"
"4859","SPI1"
"4860","ACP2"
"4861","RAPSN"
"4862","PSMC3"
"4863","MIR4487"
"4864","SLC39A13"
"4865","SCN8A"
"4866","FIGNL2"
"4867","TESPA1"
"4868","OR6C74"
"4869","TIMELESS"
"4870","MIP"
"4871","GLS2"
"4872","SPRYD4"
"4873","SNORA105C"
"4874","RBMS2"
"4875","SDR9C7"
"4876","RDH16"
"4877","GPR182"
"4878","MYO1A"
"4879","TAC3"
"4880","ZBTB39"
"4881","NAB2"
"4882","STAT6"
"4883","NEMP1"
"4884","LRP1"
"4885","LRP1-AS"
"4886","SHMT2"
"4887","MIR1228"
"4888","NXPH4"
"4889","R3HDM2"
"4890","NDUFA4L2"
"4891","STAC3"
"4892","INHBE"
"4893","GLI1"
"4894","INHBC"
"4895","B4GALNT1"
"4896","MBD6"
"4897","LOC101927583"
"4898","DDIT3"
"4899","SLC26A10"
"4900","MIR616"
"4901","PIP4K2C"
"4902","MARS"
"4903","DTX3"
"4904","MIR6758"
"4905","ARHGEF25"
"4906","ARHGAP9"
"4907","DCTN2"
"4908","KIF5A"
"4909","MIR6759"
"4910","OS9"
"4911","CDK4"
"4912","AGAP2-AS1"
"4913","TSFM"
"4914","MARCH9"
"4915","TSPAN31"
"4916","AVIL"
"4917","AGAP2"
"4918","METTL1"
"4919","CYP27B1"
"4920","METTL21B"
"4921","CTDSP2"
"4922","MIR26A2"
"4923","LOC100506844"
"4924","ATP23"
"4925","LOC105369785"
"4926","LOC101927653"
"4927","LOC100506869"
"4928","SLC6A13"
"4929","SLC6A12"
"4930","LOC102723544"
"4931","B4GALNT3"
"4932","KDM5A"
"4933","CCDC77"
"4934","LOC105369595"
"4935","NINJ2"
"4936","LOC100049716"
"4937","WNK1"
"4938","RAD52"
"4939","ERC1"
"4940","MIR3649"
"4941","ADIPOR2"
"4942","LINC00942"
"4943","FBXL14"
"4944","WNT5B"
"4945","CACNA2D4"
"4946","CACNA1C-IT2"
"4947","CACNA1C"
"4948","LRTM2"
"4949","LINC00940"
"4950","DCP1B"
"4951","CACNA1C-AS4"
"4952","CACNA1C-IT3"
"4953","CACNA1C-AS2"
"4954","NRIP2"
"4955","FKBP4"
"4956","LOC100507424"
"4957","RHNO1"
"4958","CACNA1C-AS1"
"4959","ITFG2"
"4960","LOC283440"
"4961","TULP3"
"4962","FOXM1"
"4963","TEAD4"
"4964","TSPAN9"
"4965","PRMT8"
"4966","THCAT155"
"4967","CRACR2A"
"4968","VWF"
"4969","ANO2"
"4970","SCNN1A"
"4971","TNFRSF1A"
"4972","CD9"
"4973","PLEKHG6"
"4974","LTBR"
"4975","NCAPD2"
"4976","NOP2"
"4977","CD27"
"4978","TAPBPL"
"4979","SCARNA10"
"4980","MRPL51"
"4981","CD27-AS1"
"4982","IFFO1"
"4983","VAMP1"
"4984","GAPDH"
"4985","ACRBP"
"4986","LAG3"
"4987","SPSB2"
"4988","USP5"
"4989","LRRC23"
"4990","DSTNP2"
"4991","CDCA3"
"4992","CD4"
"4993","SCARNA11"
"4994","MLF2"
"4995","LOC105369632"
"4996","P3H3"
"4997","PTMS"
"4998","COPS7A"
"4999","ATN1"
"5000","CHD4"
"5001","ZNF384"
"5002","GNB3"
"5003","TPI1"
"5004","GPR162"
"5005","LPAR5"
"5006","RPL13P5"
"5007","PIANP"
"5008","ENO2"
"5009","ING4"
"5010","PTPN6"
"5011","EMG1"
"5012","MIR200C"
"5013","MIR141"
"5014","SCARNA12"
"5015","LPCAT3"
"5016","LOC105369635"
"5017","C12orf57"
"5018","PHB2"
"5019","RBP5"
"5020","CLSTN3"
"5021","C1S"
"5022","C1R"
"5023","C1RL"
"5024","C1RL-AS1"
"5025","CD163L1"
"5026","ACSM4"
"5027","PEX5"
"5028","CD163"
"5029","APOBEC1"
"5030","NANOGNB"
"5031","DPPA3"
"5032","SLC2A14"
"5033","NANOG"
"5034","GDF3"
"5035","CLEC4C"
"5036","SLC2A3"
"5037","FOXJ2"
"5038","C3AR1"
"5039","FAM66C"
"5040","CLEC4A"
"5041","ZNF705A"
"5042","NECAP1"
"5043","POU5F1P3"
"5044","FAM86FP"
"5045","FAM90A1"
"5046","LOC101927905"
"5047","LINC00937"
"5048","CLEC6A"
"5049","CLEC4D"
"5050","CLEC4E"
"5051","AICDA"
"5052","MFAP5"
"5053","RIMKLB"
"5054","A2ML1"
"5055","KLRG1"
"5056","M6PR"
"5057","PHC1"
"5058","LINC00612"
"5059","A2M"
"5060","A2M-AS1"
"5061","PZP"
"5062","MIR1244-2"
"5063","LINC00987"
"5064","MIR1244-4"
"5065","MIR1244-1"
"5066","A2MP1"
"5067","MIR1244-3"
"5068","DDX12P"
"5069","LOC642846"
"5070","LOC101930452"
"5071","LOC728715"
"5072","LOC101928030"
"5073","LOC374443"
"5074","KLRB1"
"5075","CLECL1"
"5076","CLEC2D"
"5077","CD69"
"5078","KLRF1"
"5079","CLEC2A"
"5080","CLEC2B"
"5081","KLRF2"
"5082","LOC400002"
"5083","LOC100506159"
"5084","CLEC12A"
"5085","OLR1"
"5086","CLEC1B"
"5087","CLEC7A"
"5088","LOC102724020"
"5089","CLEC12B"
"5090","TMEM52B"
"5091","CLEC1A"
"5092","CLEC9A"
"5093","GABARAPL1"
"5094","KLRK1"
"5095","LOC101928100"
"5096","KLRC4-KLRK1"
"5097","KLRC3"
"5098","KLRC2"
"5099","KLRC4"
"5100","KLRD1"
"5101","KLRC1"
"5102","MAGOHB"
"5103","KLRA1P"
"5104","STYK1"
"5105","YBX3"
"5106","TAS2R8"
"5107","TAS2R9"
"5108","TAS2R7"
"5109","LOC101928162"
"5110","PRH1-PRR4"
"5111","TAS2R14"
"5112","PRH2"
"5113","TAS2R20"
"5114","PRH1-TAS2R14"
"5115","PRR4"
"5116","PRH1"
"5117","TAS2R50"
"5118","TAS2R13"
"5119","TAS2R10"
"5120","TAS2R46"
"5121","TAS2R19"
"5122","TAS2R31"
"5123","SMIM10L1"
"5124","TAS2R43"
"5125","TAS2R30"
"5126","TAS2R42"
"5127","PRB4"
"5128","PRB3"
"5129","PRB1"
"5130","PRB2"
"5131","LINC01252"
"5132","ETV6"
"5133","BCL2L14"
"5134","LRP6"
"5135","LOH12CR2"
"5136","BORCS5"
"5137","MANSC1"
"5138","DUSP16"
"5139","AEBP2"
"5140","LOC100506393"
"5141","PDE3A"
"5142","SLCO1C1"
"5143","SLCO1B3"
"5144","SLCO1B7"
"5145","SLCO1B1"
"5146","SLCO1A2"
"5147","IAPP"
"5148","GYS2"
"5149","RECQL"
"5150","SPX"
"5151","GOLT1B"
"5152","PYROXD1"
"5153","LDHB"
"5154","KCNJ8"
"5155","ABCC9"
"5156","CMAS"
"5157","ST8SIA1"
"5158","C2CD5"
"5159","LOC105369691"
"5160","ETNK1"
"5161","LOC101928441"
"5162","SOX5"
"5163","BCAT1"
"5164","CASC1"
"5165","C12orf77"
"5166","LRMP"
"5167","LOC645177"
"5168","KRAS"
"5169","ETFRF1"
"5170","LMNTD1"
"5171","BHLHE41"
"5172","RASSF8"
"5173","SSPN"
"5174","ITPR2"
"5175","INTS13"
"5176","FGFR1OP2"
"5177","TM7SF3"
"5178","MED21"
"5179","C12orf71"
"5180","STK38L"
"5181","ARNTL2"
"5182","ARNTL2-AS1"
"5183","SMCO2"
"5184","PPFIBP1"
"5185","KLHL42"
"5186","MANSC4"
"5187","MRPS35"
"5188","CCDC91"
"5189","LOC100506606"
"5190","FAR2"
"5191","OVCH1-AS1"
"5192","TMTC1"
"5193","OVCH1"
"5194","ERGIC2"
"5195","IPO8"
"5196","CAPRIN2"
"5197","LOC645485"
"5198","LINC00941"
"5199","DDX11"
"5200","DDX11-AS1"
"5201","TSPAN11"
"5202","FLJ13224"
"5203","FAM60A"
"5204","DENND5B"
"5205","DENND5B-AS1"
"5206","ALG10B"
"5207","CPNE8"
"5208","PPHLN1"
"5209","MIR7851"
"5210","ZCRB1"
"5211","PRICKLE1"
"5212","LOC101927058"
"5213","LOC105369739"
"5214","LOC105369738"
"5215","ADAMTS20"
"5216","PUS7L"
"5217","TMEM117"
"5218","IRAK4"
"5219","TWF1"
"5220","NELL2"
"5221","DBX2"
"5222","RACGAP1P"
"5223","RNY5"
"5224","ANO6"
"5225","PLEKHA8P1"
"5226","ARID2"
"5227","LINC00938"
"5228","SCAF11"
"5229","SLC38A1"
"5230","SLC38A2"
"5231","LOC100288798"
"5232","SLC38A4"
"5233","PCED1B"
"5234","PCED1B-AS1"
"5235","AMIGO2"
"5236","MIR4698"
"5237","LOC105369747"
"5238","MIR4494"
"5239","RPAP3"
"5240","ENDOU"
"5241","VDR"
"5242","RAPGEF3"
"5243","SLC48A1"
"5244","HDAC7"
"5245","TMEM106C"
"5246","COL2A1"
"5247","SENP1"
"5248","LMBR1L"
"5249","PRKAG1"
"5250","RHEBL1"
"5251","DHH"
"5252","KMT2D"
"5253","DDN"
"5254","LOC101927267"
"5255","SPATS2"
"5256","DNAJC22"
"5257","TUBA1B"
"5258","C1QL4"
"5259","TUBA1C"
"5260","PRPH"
"5261","LOC100335030"
"5262","TUBA1A"
"5263","TROAP"
"5264","KCNH3"
"5265","PRPF40B"
"5266","FAM186B"
"5267","FMNL3"
"5268","MCRS1"
"5269","NCKAP5L"
"5270","BCDIN3D-AS1"
"5271","FAIM2"
"5272","TMBIM6"
"5273","BCDIN3D"
"5274","AQP2"
"5275","AQP5"
"5276","ASIC1"
"5277","LOC101927318"
"5278","LOC101927292"
"5279","LOC283332"
"5280","COX14"
"5281","SMARCD1"
"5282","CERS5"
"5283","RACGAP1"
"5284","GPD1"
"5285","AQP6"
"5286","LIMA1"
"5287","MIR1293"
"5288","FAM186A"
"5289","LARP4"
"5290","DIP2B"
"5291","SNORD133"
"5292","ATP5G2"
"5293","CALCOCO1"
"5294","CISTR"
"5295","HOXC13"
"5296","HOTAIR"
"5297","HOXC12"
"5298","HOXC11"
"5299","HOXC13-AS"
"5300","HOXC-AS2"
"5301","FLJ12825"
"5302","MIR615"
"5303","HOXC-AS1"
"5304","HOXC6"
"5305","HOXC5"
"5306","HOXC-AS3"
"5307","HOXC10"
"5308","HOXC8"
"5309","MIR196A2"
"5310","HOXC9"
"5311","HOXC4"
"5312","LOC100240734"
"5313","LOC100240735"
"5314","LOC400043"
"5315","SMUG1"
"5316","MIR148B"
"5317","LOC102724050"
"5318","CBX5"
"5319","COPZ1"
"5320","ITGA5"
"5321","HNRNPA1"
"5322","ZNF385A"
"5323","GPR84"
"5324","NFE2"
"5325","MIR3198-2"
"5326","HNRNPA1P10"
"5327","NCKAP1L"
"5328","GTSF1"
"5329","LACRT"
"5330","PPP1R1A"
"5331","PDE1B"
"5332","GLYCAM1"
"5333","DCD"
"5334","MUCL1"
"5335","NEUROD4"
"5336","OR9K2"
"5337","OR10A7"
"5338","OR6C3"
"5339","OR6C6"
"5340","OR6C1"
"5341","OR6C75"
"5342","OR6C76"
"5343","OR6C65"
"5344","OR6C70"
"5345","OR6C2"
"5346","OR2AP1"
"5347","OR6C4"
"5348","OR6C68"
"5349","OR10P1"
"5350","ORMDL2"
"5351","ITGA7"
"5352","CD63"
"5353","BLOC1S1"
"5354","RDH5"
"5355","MMP19"
"5356","BLOC1S1-RDH5"
"5357","GDF11"
"5358","DNAJC14"
"5359","METTL7B"
"5360","TMEM198B"
"5361","SARNP"
"5362","DGKA"
"5363","PYM1"
"5364","SLC39A5"
"5365","IKZF4"
"5366","IL23A"
"5367","SMARCC2"
"5368","CNPY2"
"5369","LOC105369781"
"5370","NABP2"
"5371","CDK2"
"5372","ZC3H10"
"5373","RPL41"
"5374","SUOX"
"5375","PAN2"
"5376","MYL6B"
"5377","RAB5B"
"5378","RNF41"
"5379","RPS26"
"5380","ESYT1"
"5381","PMEL"
"5382","COQ10A"
"5383","PA2G4"
"5384","ANKRD52"
"5385","MYL6"
"5386","CS"
"5387","ERBB3"
"5388","APOF"
"5389","STAT2"
"5390","BAZ2A"
"5391","HSD17B6"
"5392","SNORD59B"
"5393","PTGES3"
"5394","SNORD59A"
"5395","ATP5B"
"5396","PRIM1"
"5397","NACA"
"5398","LRIG3"
"5399","SLC16A7"
"5400","FAM19A2"
"5401","MIR6125"
"5402","USP15"
"5403","MON2"
"5404","MIRLET7I"
"5405","LINC01465"
"5406","PPM1H"
"5407","AVPR1A"
